time,potential_global
1.738693467336683440e+01,1.203329964844773237e+01
1.748743718592965024e+01,1.239733001515410038e+01
1.758793969849246253e+01,1.277268731747657249e+01
1.768844221105527836e+01,1.315681166410655578e+01
1.778894472361809065e+01,1.354634689480798393e+01
1.788944723618090649e+01,1.393700396126458507e+01
1.798994974874371877e+01,1.432343185180901379e+01
1.809045226130653461e+01,1.469911653748118852e+01
1.819095477386934689e+01,1.505633802849987291e+01
1.829145728643216273e+01,1.538622555831386762e+01
1.839195979899497502e+01,1.567895796626240212e+01
1.849246231155779085e+01,1.592415521340129736e+01
1.859296482412060314e+01,1.611149079738154910e+01
1.869346733668341898e+01,1.623151773833772182e+01
1.879396984924623126e+01,1.627664254161176416e+01
1.889447236180904710e+01,1.624211294946498541e+01
1.899497487437185939e+01,1.612682966514140404e+01
1.909547738693467522e+01,1.593378651443300953e+01
1.919597989949748751e+01,1.566998549866129764e+01
1.929648241206030335e+01,1.534581008714077477e+01
1.939698492462311563e+01,1.497395678426278565e+01
1.949748743718593147e+01,1.456814713964138619e+01
1.959798994974874375e+01,1.414186968227448205e+01
1.969849246231155959e+01,1.370735928737354747e+01
1.979899497487437188e+01,1.327492958569221670e+01
1.989949748743718771e+01,1.285267212181391017e+01
2.000000000000000000e+01,1.244646292277798771e+01
